,image_name,target,bg,face_name,method,image_id
1840,fake_CW_cw-jongsuu_fsgan_00019.jpg,1,0,cw-jongsuu,3,00019
1841,fake_CW_cw-jungkyung_3dmem_00001.jpg,1,0,cw-jungkyung,4,00001
1842,fake_CW_cw-jungkyung_3dmem_00002.jpg,1,0,cw-jungkyung,4,00002
1843,fake_CW_cw-jungkyung_3dmem_00003.jpg,1,0,cw-jungkyung,4,00003
1844,fake_CW_cw-jungkyung_3dmem_00004.jpg,1,0,cw-jungkyung,4,00004
1845,fake_CW_cw-jungkyung_3dmem_00005.jpg,1,0,cw-jungkyung,4,00005
1846,fake_CW_cw-jungkyung_3dmem_00006.jpg,1,0,cw-jungkyung,4,00006
1847,fake_CW_cw-jungkyung_3dmem_00007.jpg,1,0,cw-jungkyung,4,00007
1848,fake_CW_cw-jungkyung_3dmem_00008.jpg,1,0,cw-jungkyung,4,00008
1849,fake_CW_cw-jungkyung_3dmem_00009.jpg,1,0,cw-jungkyung,4,00009
1850,fake_CW_cw-jungkyung_3dmem_00010.jpg,1,0,cw-jungkyung,4,00010
1851,fake_CW_cw-jungkyung_3dmem_00011.jpg,1,0,cw-jungkyung,4,00011
1852,fake_CW_cw-jungkyung_3dmem_00012.jpg,1,0,cw-jungkyung,4,00012
1853,fake_CW_cw-jungkyung_dffs_00001.jpg,1,0,cw-jungkyung,0,00001
1854,fake_CW_cw-jungkyung_dffs_00002.jpg,1,0,cw-jungkyung,0,00002
1855,fake_CW_cw-jungkyung_dffs_00003.jpg,1,0,cw-jungkyung,0,00003
1856,fake_CW_cw-jungkyung_dffs_00004.jpg,1,0,cw-jungkyung,0,00004
1857,fake_CW_cw-jungkyung_dffs_00005.jpg,1,0,cw-jungkyung,0,00005
1858,fake_CW_cw-jungkyung_dffs_00006.jpg,1,0,cw-jungkyung,0,00006
1859,fake_CW_cw-jungkyung_dffs_00007.jpg,1,0,cw-jungkyung,0,00007
1860,fake_CW_cw-jungkyung_dffs_00008.jpg,1,0,cw-jungkyung,0,00008
1861,fake_CW_cw-jungkyung_dffs_00009.jpg,1,0,cw-jungkyung,0,00009
1862,fake_CW_cw-jungkyung_dffs_00010.jpg,1,0,cw-jungkyung,0,00010
1863,fake_CW_cw-jungkyung_dffs_00011.jpg,1,0,cw-jungkyung,0,00011
1864,fake_CW_cw-jungkyung_dffs_00012.jpg,1,0,cw-jungkyung,0,00012
1865,fake_CW_cw-jungkyung_dffs_00013.jpg,1,0,cw-jungkyung,0,00013
1866,fake_CW_cw-jungkyung_dffs_00014.jpg,1,0,cw-jungkyung,0,00014
1867,fake_CW_cw-jungkyung_dffs_00015.jpg,1,0,cw-jungkyung,0,00015
1868,fake_CW_cw-jungkyung_dffs_00016.jpg,1,0,cw-jungkyung,0,00016
1869,fake_CW_cw-jungkyung_dffs_00017.jpg,1,0,cw-jungkyung,0,00017
1870,fake_CW_cw-jungkyung_dfl_00001.jpg,1,0,cw-jungkyung,1,00001
1871,fake_CW_cw-jungkyung_dfl_00002.jpg,1,0,cw-jungkyung,1,00002
1872,fake_CW_cw-jungkyung_dfl_00003.jpg,1,0,cw-jungkyung,1,00003
1873,fake_CW_cw-jungkyung_dfl_00004.jpg,1,0,cw-jungkyung,1,00004
1874,fake_CW_cw-jungkyung_dfl_00005.jpg,1,0,cw-jungkyung,1,00005
1875,fake_CW_cw-jungkyung_dfl_00006.jpg,1,0,cw-jungkyung,1,00006
1876,fake_CW_cw-jungkyung_dfl_00007.jpg,1,0,cw-jungkyung,1,00007
1877,fake_CW_cw-jungkyung_dfl_00008.jpg,1,0,cw-jungkyung,1,00008
1878,fake_CW_cw-jungkyung_dfl_00009.jpg,1,0,cw-jungkyung,1,00009
1879,fake_CW_cw-jungkyung_dfl_00010.jpg,1,0,cw-jungkyung,1,00010
1880,fake_CW_cw-jungkyung_dfl_00011.jpg,1,0,cw-jungkyung,1,00011
1881,fake_CW_cw-jungkyung_dfl_00012.jpg,1,0,cw-jungkyung,1,00012
1882,fake_CW_cw-jungkyung_dfl_00013.jpg,1,0,cw-jungkyung,1,00013
1883,fake_CW_cw-jungkyung_dfl_00014.jpg,1,0,cw-jungkyung,1,00014
1884,fake_CW_cw-jungkyung_dfl_00015.jpg,1,0,cw-jungkyung,1,00015
1885,fake_CW_cw-jungkyung_dfl_00016.jpg,1,0,cw-jungkyung,1,00016
1886,fake_CW_cw-jungkyung_dfl_00017.jpg,1,0,cw-jungkyung,1,00017
1887,fake_CW_cw-jungkyung_fo_00001.jpg,1,0,cw-jungkyung,2,00001
1888,fake_CW_cw-jungkyung_fo_00002.jpg,1,0,cw-jungkyung,2,00002
1889,fake_CW_cw-jungkyung_fo_00003.jpg,1,0,cw-jungkyung,2,00003
1890,fake_CW_cw-jungkyung_fo_00004.jpg,1,0,cw-jungkyung,2,00004
1891,fake_CW_cw-jungkyung_fo_00005.jpg,1,0,cw-jungkyung,2,00005
1892,fake_CW_cw-jungkyung_fo_00006.jpg,1,0,cw-jungkyung,2,00006
1893,fake_CW_cw-jungkyung_fo_00007.jpg,1,0,cw-jungkyung,2,00007
1894,fake_CW_cw-jungkyung_fo_00008.jpg,1,0,cw-jungkyung,2,00008
1895,fake_CW_cw-jungkyung_fo_00009.jpg,1,0,cw-jungkyung,2,00009
1896,fake_CW_cw-jungkyung_fo_00010.jpg,1,0,cw-jungkyung,2,00010
1897,fake_CW_cw-jungkyung_fo_00011.jpg,1,0,cw-jungkyung,2,00011
1898,fake_CW_cw-jungkyung_fo_00012.jpg,1,0,cw-jungkyung,2,00012
1899,fake_CW_cw-jungkyung_fo_00013.jpg,1,0,cw-jungkyung,2,00013
1900,fake_CW_cw-jungkyung_fo_00014.jpg,1,0,cw-jungkyung,2,00014
1901,fake_CW_cw-jungkyung_fo_00015.jpg,1,0,cw-jungkyung,2,00015
1902,fake_CW_cw-jungkyung_fo_00016.jpg,1,0,cw-jungkyung,2,00016
1903,fake_CW_cw-jungkyung_fo_00017.jpg,1,0,cw-jungkyung,2,00017
1904,fake_CW_cw-jungkyung_fsgan_00001.jpg,1,0,cw-jungkyung,3,00001
1905,fake_CW_cw-jungkyung_fsgan_00002.jpg,1,0,cw-jungkyung,3,00002
1906,fake_CW_cw-jungkyung_fsgan_00003.jpg,1,0,cw-jungkyung,3,00003
1907,fake_CW_cw-jungkyung_fsgan_00004.jpg,1,0,cw-jungkyung,3,00004
1908,fake_CW_cw-jungkyung_fsgan_00005.jpg,1,0,cw-jungkyung,3,00005
1909,fake_CW_cw-jungkyung_fsgan_00006.jpg,1,0,cw-jungkyung,3,00006
1910,fake_CW_cw-jungkyung_fsgan_00007.jpg,1,0,cw-jungkyung,3,00007
1911,fake_CW_cw-jungkyung_fsgan_00008.jpg,1,0,cw-jungkyung,3,00008
1912,fake_CW_cw-jungkyung_fsgan_00009.jpg,1,0,cw-jungkyung,3,00009
1913,fake_CW_cw-jungkyung_fsgan_00010.jpg,1,0,cw-jungkyung,3,00010
1914,fake_CW_cw-jungkyung_fsgan_00011.jpg,1,0,cw-jungkyung,3,00011
1915,fake_CW_cw-jungkyung_fsgan_00012.jpg,1,0,cw-jungkyung,3,00012
1916,fake_CW_cw-jungkyung_fsgan_00013.jpg,1,0,cw-jungkyung,3,00013
1917,fake_CW_cw-jungkyung_fsgan_00014.jpg,1,0,cw-jungkyung,3,00014
1918,fake_CW_cw-jungkyung_fsgan_00015.jpg,1,0,cw-jungkyung,3,00015
1919,fake_CW_cw-jungkyung_fsgan_00016.jpg,1,0,cw-jungkyung,3,00016
1920,fake_CW_cw-jungkyung_fsgan_00017.jpg,1,0,cw-jungkyung,3,00017
1921,fake_CW_cw-jungkyung_fsgan_00018.jpg,1,0,cw-jungkyung,3,00018
1922,fake_CW_cw-jungyun_dffs_00001.jpg,1,0,cw-jungyun,0,00001
1923,fake_CW_cw-jungyun_dffs_00002.jpg,1,0,cw-jungyun,0,00002
1924,fake_CW_cw-jungyun_dffs_00003.jpg,1,0,cw-jungyun,0,00003
1925,fake_CW_cw-jungyun_dffs_00004.jpg,1,0,cw-jungyun,0,00004
1926,fake_CW_cw-jungyun_dffs_00005.jpg,1,0,cw-jungyun,0,00005
1927,fake_CW_cw-jungyun_dffs_00006.jpg,1,0,cw-jungyun,0,00006
1928,fake_CW_cw-jungyun_dffs_00007.jpg,1,0,cw-jungyun,0,00007
1929,fake_CW_cw-jungyun_dffs_00008.jpg,1,0,cw-jungyun,0,00008
1930,fake_CW_cw-jungyun_dffs_00009.jpg,1,0,cw-jungyun,0,00009
1931,fake_CW_cw-jungyun_dffs_00010.jpg,1,0,cw-jungyun,0,00010
1932,fake_CW_cw-jungyun_dffs_00011.jpg,1,0,cw-jungyun,0,00011
1933,fake_CW_cw-jungyun_dffs_00012.jpg,1,0,cw-jungyun,0,00012
1934,fake_CW_cw-jungyun_dffs_00013.jpg,1,0,cw-jungyun,0,00013
1935,fake_CW_cw-jungyun_dffs_00014.jpg,1,0,cw-jungyun,0,00014
1936,fake_CW_cw-jungyun_dffs_00015.jpg,1,0,cw-jungyun,0,00015
1937,fake_CW_cw-jungyun_dffs_00016.jpg,1,0,cw-jungyun,0,00016
1938,fake_CW_cw-jungyun_dffs_00017.jpg,1,0,cw-jungyun,0,00017
1939,fake_CW_cw-jungyun_dfl_00001.jpg,1,0,cw-jungyun,1,00001
1940,fake_CW_cw-jungyun_dfl_00002.jpg,1,0,cw-jungyun,1,00002
1941,fake_CW_cw-jungyun_dfl_00003.jpg,1,0,cw-jungyun,1,00003
1942,fake_CW_cw-jungyun_dfl_00004.jpg,1,0,cw-jungyun,1,00004
1943,fake_CW_cw-jungyun_dfl_00005.jpg,1,0,cw-jungyun,1,00005
1944,fake_CW_cw-jungyun_dfl_00006.jpg,1,0,cw-jungyun,1,00006
1945,fake_CW_cw-jungyun_dfl_00007.jpg,1,0,cw-jungyun,1,00007
1946,fake_CW_cw-jungyun_dfl_00008.jpg,1,0,cw-jungyun,1,00008
1947,fake_CW_cw-jungyun_dfl_00009.jpg,1,0,cw-jungyun,1,00009
1948,fake_CW_cw-jungyun_dfl_00010.jpg,1,0,cw-jungyun,1,00010
1949,fake_CW_cw-jungyun_dfl_00011.jpg,1,0,cw-jungyun,1,00011
1950,fake_CW_cw-jungyun_dfl_00012.jpg,1,0,cw-jungyun,1,00012
1951,fake_CW_cw-jungyun_dfl_00013.jpg,1,0,cw-jungyun,1,00013
1952,fake_CW_cw-jungyun_dfl_00014.jpg,1,0,cw-jungyun,1,00014
1953,fake_CW_cw-jungyun_dfl_00015.jpg,1,0,cw-jungyun,1,00015
1954,fake_CW_cw-jungyun_dfl_00016.jpg,1,0,cw-jungyun,1,00016
1955,fake_CW_cw-jungyun_dfl_00017.jpg,1,0,cw-jungyun,1,00017
1956,fake_CW_cw-jungyun_fo_00001.jpg,1,0,cw-jungyun,2,00001
1957,fake_CW_cw-jungyun_fo_00002.jpg,1,0,cw-jungyun,2,00002
1958,fake_CW_cw-jungyun_fo_00003.jpg,1,0,cw-jungyun,2,00003
1959,fake_CW_cw-jungyun_fo_00004.jpg,1,0,cw-jungyun,2,00004
1960,fake_CW_cw-jungyun_fo_00005.jpg,1,0,cw-jungyun,2,00005
1961,fake_CW_cw-jungyun_fo_00006.jpg,1,0,cw-jungyun,2,00006
1962,fake_CW_cw-jungyun_fo_00007.jpg,1,0,cw-jungyun,2,00007
1963,fake_CW_cw-jungyun_fo_00008.jpg,1,0,cw-jungyun,2,00008
1964,fake_CW_cw-jungyun_fo_00009.jpg,1,0,cw-jungyun,2,00009
1965,fake_CW_cw-jungyun_fo_00010.jpg,1,0,cw-jungyun,2,00010
1966,fake_CW_cw-jungyun_fo_00011.jpg,1,0,cw-jungyun,2,00011
1967,fake_CW_cw-jungyun_fo_00012.jpg,1,0,cw-jungyun,2,00012
1968,fake_CW_cw-jungyun_fo_00013.jpg,1,0,cw-jungyun,2,00013
1969,fake_CW_cw-jungyun_fo_00014.jpg,1,0,cw-jungyun,2,00014
1970,fake_CW_cw-jungyun_fo_00015.jpg,1,0,cw-jungyun,2,00015
1971,fake_CW_cw-jungyun_fo_00016.jpg,1,0,cw-jungyun,2,00016
1972,fake_CW_cw-jungyun_fsgan_00001.jpg,1,0,cw-jungyun,3,00001
1973,fake_CW_cw-jungyun_fsgan_00002.jpg,1,0,cw-jungyun,3,00002
1974,fake_CW_cw-jungyun_fsgan_00003.jpg,1,0,cw-jungyun,3,00003
1975,fake_CW_cw-jungyun_fsgan_00004.jpg,1,0,cw-jungyun,3,00004
1976,fake_CW_cw-jungyun_fsgan_00005.jpg,1,0,cw-jungyun,3,00005
1977,fake_CW_cw-jungyun_fsgan_00006.jpg,1,0,cw-jungyun,3,00006
1978,fake_CW_cw-jungyun_fsgan_00007.jpg,1,0,cw-jungyun,3,00007
1979,fake_CW_cw-jungyun_fsgan_00008.jpg,1,0,cw-jungyun,3,00008
1980,fake_CW_cw-jungyun_fsgan_00009.jpg,1,0,cw-jungyun,3,00009
1981,fake_CW_cw-jungyun_fsgan_00010.jpg,1,0,cw-jungyun,3,00010
1982,fake_CW_cw-jungyun_fsgan_00011.jpg,1,0,cw-jungyun,3,00011
1983,fake_CW_cw-jungyun_fsgan_00012.jpg,1,0,cw-jungyun,3,00012
1984,fake_CW_cw-jungyun_fsgan_00013.jpg,1,0,cw-jungyun,3,00013
1985,fake_CW_cw-jungyun_fsgan_00014.jpg,1,0,cw-jungyun,3,00014
1986,fake_CW_cw-jungyun_fsgan_00015.jpg,1,0,cw-jungyun,3,00015
1987,fake_CW_cw-jungyun_fsgan_00016.jpg,1,0,cw-jungyun,3,00016
1988,fake_CW_cw-jungyun_fsgan_00017.jpg,1,0,cw-jungyun,3,00017
1989,fake_CW_cw-jungyun_fsgan_00018.jpg,1,0,cw-jungyun,3,00018
1990,fake_CW_cw-jungyun_fsgan_00019.jpg,1,0,cw-jungyun,3,00019
1991,fake_CW_cw-junhyun_dffs_00001.jpg,1,0,cw-junhyun,0,00001
1992,fake_CW_cw-junhyun_dffs_00002.jpg,1,0,cw-junhyun,0,00002
1993,fake_CW_cw-junhyun_dffs_00003.jpg,1,0,cw-junhyun,0,00003
1994,fake_CW_cw-junhyun_dffs_00004.jpg,1,0,cw-junhyun,0,00004
1995,fake_CW_cw-junhyun_dffs_00005.jpg,1,0,cw-junhyun,0,00005
1996,fake_CW_cw-junhyun_dffs_00006.jpg,1,0,cw-junhyun,0,00006
1997,fake_CW_cw-junhyun_dffs_00007.jpg,1,0,cw-junhyun,0,00007
1998,fake_CW_cw-junhyun_dffs_00008.jpg,1,0,cw-junhyun,0,00008
1999,fake_CW_cw-junhyun_dffs_00009.jpg,1,0,cw-junhyun,0,00009
2000,fake_CW_cw-junhyun_dffs_00010.jpg,1,0,cw-junhyun,0,00010
2001,fake_CW_cw-junhyun_dffs_00011.jpg,1,0,cw-junhyun,0,00011
2002,fake_CW_cw-junhyun_dffs_00012.jpg,1,0,cw-junhyun,0,00012
2003,fake_CW_cw-junhyun_dffs_00013.jpg,1,0,cw-junhyun,0,00013
2004,fake_CW_cw-junhyun_dffs_00014.jpg,1,0,cw-junhyun,0,00014
2005,fake_CW_cw-junhyun_dffs_00015.jpg,1,0,cw-junhyun,0,00015
2006,fake_CW_cw-junhyun_dffs_00016.jpg,1,0,cw-junhyun,0,00016
2007,fake_CW_cw-junhyun_dffs_00017.jpg,1,0,cw-junhyun,0,00017
2008,fake_CW_cw-junhyun_dfl_00001.jpg,1,0,cw-junhyun,1,00001
2009,fake_CW_cw-junhyun_dfl_00002.jpg,1,0,cw-junhyun,1,00002
2010,fake_CW_cw-junhyun_dfl_00003.jpg,1,0,cw-junhyun,1,00003
2011,fake_CW_cw-junhyun_dfl_00004.jpg,1,0,cw-junhyun,1,00004
2012,fake_CW_cw-junhyun_dfl_00005.jpg,1,0,cw-junhyun,1,00005
2013,fake_CW_cw-junhyun_dfl_00006.jpg,1,0,cw-junhyun,1,00006
2014,fake_CW_cw-junhyun_dfl_00007.jpg,1,0,cw-junhyun,1,00007
2015,fake_CW_cw-junhyun_dfl_00008.jpg,1,0,cw-junhyun,1,00008
2016,fake_CW_cw-junhyun_dfl_00009.jpg,1,0,cw-junhyun,1,00009
2017,fake_CW_cw-junhyun_dfl_00010.jpg,1,0,cw-junhyun,1,00010
2018,fake_CW_cw-junhyun_dfl_00011.jpg,1,0,cw-junhyun,1,00011
2019,fake_CW_cw-junhyun_dfl_00012.jpg,1,0,cw-junhyun,1,00012
2020,fake_CW_cw-junhyun_dfl_00013.jpg,1,0,cw-junhyun,1,00013
2021,fake_CW_cw-junhyun_dfl_00014.jpg,1,0,cw-junhyun,1,00014
2022,fake_CW_cw-junhyun_dfl_00015.jpg,1,0,cw-junhyun,1,00015
2023,fake_CW_cw-junhyun_dfl_00016.jpg,1,0,cw-junhyun,1,00016
2024,fake_CW_cw-junhyun_dfl_00017.jpg,1,0,cw-junhyun,1,00017
2025,fake_CW_cw-junhyun_fo_00001.jpg,1,0,cw-junhyun,2,00001
2026,fake_CW_cw-junhyun_fo_00002.jpg,1,0,cw-junhyun,2,00002
2027,fake_CW_cw-junhyun_fo_00003.jpg,1,0,cw-junhyun,2,00003
2028,fake_CW_cw-junhyun_fo_00004.jpg,1,0,cw-junhyun,2,00004
2029,fake_CW_cw-junhyun_fo_00005.jpg,1,0,cw-junhyun,2,00005
2030,fake_CW_cw-junhyun_fo_00006.jpg,1,0,cw-junhyun,2,00006
2031,fake_CW_cw-junhyun_fo_00007.jpg,1,0,cw-junhyun,2,00007
2032,fake_CW_cw-junhyun_fo_00008.jpg,1,0,cw-junhyun,2,00008
2033,fake_CW_cw-junhyun_fo_00009.jpg,1,0,cw-junhyun,2,00009
2034,fake_CW_cw-junhyun_fo_00010.jpg,1,0,cw-junhyun,2,00010
2035,fake_CW_cw-junhyun_fo_00011.jpg,1,0,cw-junhyun,2,00011
2036,fake_CW_cw-junhyun_fo_00012.jpg,1,0,cw-junhyun,2,00012
2037,fake_CW_cw-junhyun_fo_00013.jpg,1,0,cw-junhyun,2,00013
2038,fake_CW_cw-junhyun_fo_00014.jpg,1,0,cw-junhyun,2,00014
2039,fake_CW_cw-junhyun_fo_00015.jpg,1,0,cw-junhyun,2,00015
2040,fake_CW_cw-junhyun_fo_00016.jpg,1,0,cw-junhyun,2,00016
2041,fake_CW_cw-junhyun_fo_00017.jpg,1,0,cw-junhyun,2,00017
2042,fake_CW_cw-junhyun_fo_00018.jpg,1,0,cw-junhyun,2,00018
2043,fake_CW_cw-junhyun_fsgan_00001.jpg,1,0,cw-junhyun,3,00001
2044,fake_CW_cw-junhyun_fsgan_00002.jpg,1,0,cw-junhyun,3,00002
2045,fake_CW_cw-junhyun_fsgan_00003.jpg,1,0,cw-junhyun,3,00003
2046,fake_CW_cw-junhyun_fsgan_00004.jpg,1,0,cw-junhyun,3,00004
2047,fake_CW_cw-junhyun_fsgan_00005.jpg,1,0,cw-junhyun,3,00005
2048,fake_CW_cw-junhyun_fsgan_00006.jpg,1,0,cw-junhyun,3,00006
2049,fake_CW_cw-junhyun_fsgan_00007.jpg,1,0,cw-junhyun,3,00007
2050,fake_CW_cw-junhyun_fsgan_00008.jpg,1,0,cw-junhyun,3,00008
2051,fake_CW_cw-junhyun_fsgan_00009.jpg,1,0,cw-junhyun,3,00009
2052,fake_CW_cw-junhyun_fsgan_00010.jpg,1,0,cw-junhyun,3,00010
2053,fake_CW_cw-junhyun_fsgan_00011.jpg,1,0,cw-junhyun,3,00011
2054,fake_CW_cw-junhyun_fsgan_00012.jpg,1,0,cw-junhyun,3,00012
2055,fake_CW_cw-junhyun_fsgan_00013.jpg,1,0,cw-junhyun,3,00013
2056,fake_CW_cw-junhyun_fsgan_00014.jpg,1,0,cw-junhyun,3,00014
2057,fake_CW_cw-junhyun_fsgan_00015.jpg,1,0,cw-junhyun,3,00015
2058,fake_CW_cw-junhyun_fsgan_00016.jpg,1,0,cw-junhyun,3,00016
2059,fake_CW_cw-junhyun_fsgan_00017.jpg,1,0,cw-junhyun,3,00017
2060,fake_CW_cw-junhyun_fsgan_00018.jpg,1,0,cw-junhyun,3,00018
2061,fake_CW_cw-junhyun_fsgan_00019.jpg,1,0,cw-junhyun,3,00019
2062,fake_CW_cw-junseong_dffs_00001.jpg,1,0,cw-junseong,0,00001
2063,fake_CW_cw-junseong_dffs_00002.jpg,1,0,cw-junseong,0,00002
2064,fake_CW_cw-junseong_dffs_00003.jpg,1,0,cw-junseong,0,00003
2065,fake_CW_cw-junseong_dffs_00004.jpg,1,0,cw-junseong,0,00004
2066,fake_CW_cw-junseong_dffs_00005.jpg,1,0,cw-junseong,0,00005
2067,fake_CW_cw-junseong_dffs_00006.jpg,1,0,cw-junseong,0,00006
2068,fake_CW_cw-junseong_dffs_00007.jpg,1,0,cw-junseong,0,00007
2069,fake_CW_cw-junseong_dffs_00008.jpg,1,0,cw-junseong,0,00008
2070,fake_CW_cw-junseong_dffs_00009.jpg,1,0,cw-junseong,0,00009
2071,fake_CW_cw-junseong_dffs_00010.jpg,1,0,cw-junseong,0,00010
2072,fake_CW_cw-junseong_dffs_00011.jpg,1,0,cw-junseong,0,00011
2073,fake_CW_cw-junseong_dffs_00012.jpg,1,0,cw-junseong,0,00012
2074,fake_CW_cw-junseong_dffs_00013.jpg,1,0,cw-junseong,0,00013
2075,fake_CW_cw-junseong_dffs_00014.jpg,1,0,cw-junseong,0,00014
2076,fake_CW_cw-junseong_dffs_00015.jpg,1,0,cw-junseong,0,00015
2077,fake_CW_cw-junseong_dffs_00016.jpg,1,0,cw-junseong,0,00016
2078,fake_CW_cw-junseong_dffs_00017.jpg,1,0,cw-junseong,0,00017
2079,fake_CW_cw-junseong_dfl_00001.jpg,1,0,cw-junseong,1,00001
2080,fake_CW_cw-junseong_dfl_00002.jpg,1,0,cw-junseong,1,00002
2081,fake_CW_cw-junseong_dfl_00003.jpg,1,0,cw-junseong,1,00003
2082,fake_CW_cw-junseong_dfl_00004.jpg,1,0,cw-junseong,1,00004
2083,fake_CW_cw-junseong_dfl_00005.jpg,1,0,cw-junseong,1,00005
2084,fake_CW_cw-junseong_dfl_00006.jpg,1,0,cw-junseong,1,00006
2085,fake_CW_cw-junseong_dfl_00007.jpg,1,0,cw-junseong,1,00007
2086,fake_CW_cw-junseong_dfl_00008.jpg,1,0,cw-junseong,1,00008
2087,fake_CW_cw-junseong_dfl_00009.jpg,1,0,cw-junseong,1,00009
2088,fake_CW_cw-junseong_dfl_00010.jpg,1,0,cw-junseong,1,00010
2089,fake_CW_cw-junseong_dfl_00011.jpg,1,0,cw-junseong,1,00011
2090,fake_CW_cw-junseong_dfl_00012.jpg,1,0,cw-junseong,1,00012
2091,fake_CW_cw-junseong_dfl_00013.jpg,1,0,cw-junseong,1,00013
2092,fake_CW_cw-junseong_dfl_00014.jpg,1,0,cw-junseong,1,00014
2093,fake_CW_cw-junseong_dfl_00015.jpg,1,0,cw-junseong,1,00015
2094,fake_CW_cw-junseong_dfl_00016.jpg,1,0,cw-junseong,1,00016
2095,fake_CW_cw-junseong_dfl_00017.jpg,1,0,cw-junseong,1,00017
2096,fake_CW_cw-junseong_fo_00001.jpg,1,0,cw-junseong,2,00001
2097,fake_CW_cw-junseong_fo_00002.jpg,1,0,cw-junseong,2,00002
2098,fake_CW_cw-junseong_fo_00003.jpg,1,0,cw-junseong,2,00003
2099,fake_CW_cw-junseong_fo_00004.jpg,1,0,cw-junseong,2,00004
2100,fake_CW_cw-junseong_fo_00005.jpg,1,0,cw-junseong,2,00005
2101,fake_CW_cw-junseong_fo_00006.jpg,1,0,cw-junseong,2,00006
2102,fake_CW_cw-junseong_fo_00007.jpg,1,0,cw-junseong,2,00007
2103,fake_CW_cw-junseong_fo_00008.jpg,1,0,cw-junseong,2,00008
2104,fake_CW_cw-junseong_fo_00009.jpg,1,0,cw-junseong,2,00009
2105,fake_CW_cw-junseong_fo_00010.jpg,1,0,cw-junseong,2,00010
2106,fake_CW_cw-junseong_fo_00011.jpg,1,0,cw-junseong,2,00011
2107,fake_CW_cw-junseong_fo_00012.jpg,1,0,cw-junseong,2,00012
2108,fake_CW_cw-junseong_fo_00013.jpg,1,0,cw-junseong,2,00013
2109,fake_CW_cw-junseong_fo_00014.jpg,1,0,cw-junseong,2,00014
2110,fake_CW_cw-junseong_fo_00015.jpg,1,0,cw-junseong,2,00015
2111,fake_CW_cw-junseong_fo_00016.jpg,1,0,cw-junseong,2,00016
2112,fake_CW_cw-junseong_fo_00017.jpg,1,0,cw-junseong,2,00017
2113,fake_CW_cw-junseong_fsgan_00001.jpg,1,0,cw-junseong,3,00001
2114,fake_CW_cw-junseong_fsgan_00002.jpg,1,0,cw-junseong,3,00002
2115,fake_CW_cw-junseong_fsgan_00003.jpg,1,0,cw-junseong,3,00003
2116,fake_CW_cw-junseong_fsgan_00004.jpg,1,0,cw-junseong,3,00004
2117,fake_CW_cw-junseong_fsgan_00005.jpg,1,0,cw-junseong,3,00005
2118,fake_CW_cw-junseong_fsgan_00006.jpg,1,0,cw-junseong,3,00006
2119,fake_CW_cw-junseong_fsgan_00007.jpg,1,0,cw-junseong,3,00007
2120,fake_CW_cw-junseong_fsgan_00008.jpg,1,0,cw-junseong,3,00008
2121,fake_CW_cw-junseong_fsgan_00009.jpg,1,0,cw-junseong,3,00009
2122,fake_CW_cw-junseong_fsgan_00010.jpg,1,0,cw-junseong,3,00010
2123,fake_CW_cw-junseong_fsgan_00011.jpg,1,0,cw-junseong,3,00011
2124,fake_CW_cw-junseong_fsgan_00012.jpg,1,0,cw-junseong,3,00012
2125,fake_CW_cw-junseong_fsgan_00013.jpg,1,0,cw-junseong,3,00013
2126,fake_CW_cw-junseong_fsgan_00014.jpg,1,0,cw-junseong,3,00014
2127,fake_CW_cw-junseong_fsgan_00015.jpg,1,0,cw-junseong,3,00015
2128,fake_CW_cw-junseong_fsgan_00016.jpg,1,0,cw-junseong,3,00016
2129,fake_CW_cw-junseong_fsgan_00017.jpg,1,0,cw-junseong,3,00017
2130,fake_CW_cw-junseong_fsgan_00018.jpg,1,0,cw-junseong,3,00018
2131,fake_CW_cw-junseong_fsgan_00019.jpg,1,0,cw-junseong,3,00019
2132,fake_CW_cw-kiman_dffs_00001.jpg,1,0,cw-kiman,0,00001
2133,fake_CW_cw-kiman_dffs_00002.jpg,1,0,cw-kiman,0,00002
2134,fake_CW_cw-kiman_dffs_00003.jpg,1,0,cw-kiman,0,00003
2135,fake_CW_cw-kiman_dffs_00004.jpg,1,0,cw-kiman,0,00004
2136,fake_CW_cw-kiman_dffs_00005.jpg,1,0,cw-kiman,0,00005
2137,fake_CW_cw-kiman_dffs_00006.jpg,1,0,cw-kiman,0,00006
2138,fake_CW_cw-kiman_dffs_00007.jpg,1,0,cw-kiman,0,00007
2139,fake_CW_cw-kiman_dffs_00008.jpg,1,0,cw-kiman,0,00008
2140,fake_CW_cw-kiman_dffs_00009.jpg,1,0,cw-kiman,0,00009
2141,fake_CW_cw-kiman_dffs_00010.jpg,1,0,cw-kiman,0,00010
2142,fake_CW_cw-kiman_dffs_00011.jpg,1,0,cw-kiman,0,00011
2143,fake_CW_cw-kiman_dffs_00012.jpg,1,0,cw-kiman,0,00012
2144,fake_CW_cw-kiman_dffs_00013.jpg,1,0,cw-kiman,0,00013
2145,fake_CW_cw-kiman_dffs_00014.jpg,1,0,cw-kiman,0,00014
2146,fake_CW_cw-kiman_dffs_00015.jpg,1,0,cw-kiman,0,00015
2147,fake_CW_cw-kiman_dffs_00016.jpg,1,0,cw-kiman,0,00016
2148,fake_CW_cw-kiman_dffs_00017.jpg,1,0,cw-kiman,0,00017
2149,fake_CW_cw-kiman_dfl_00001.jpg,1,0,cw-kiman,1,00001
