,image_name,target,method,id,hand,finger_name
2582,DigitalPersona_19_53_0_Fake_0_DX_THMB_0_3.png,1,1,19_53_0,1,THMB_3
2583,DigitalPersona_19_53_0_Fake_0_DX_THMB_0_4.png,1,1,19_53_0,1,THMB_4
2584,DigitalPersona_19_53_0_Fake_0_DX_THMB_0_5.png,1,1,19_53_0,1,THMB_5
2585,DigitalPersona_19_53_0_Fake_0_DX_THMB_0_6.png,1,1,19_53_0,1,THMB_6
2586,DigitalPersona_19_53_0_Fake_1_DX_INDX_0_1.png,1,1,19_53_0,1,INDX_1
2587,DigitalPersona_19_53_0_Fake_1_DX_INDX_0_2.png,1,1,19_53_0,1,INDX_2
2588,DigitalPersona_19_53_0_Fake_1_DX_INDX_0_3.png,1,1,19_53_0,1,INDX_3
2589,DigitalPersona_19_53_0_Fake_1_DX_INDX_0_4.png,1,1,19_53_0,1,INDX_4
2590,DigitalPersona_19_53_0_Fake_1_DX_INDX_0_5.png,1,1,19_53_0,1,INDX_5
2591,DigitalPersona_19_53_0_Fake_1_DX_INDX_0_6.png,1,1,19_53_0,1,INDX_6
2592,DigitalPersona_19_53_0_Fake_2_DX_MDDL_0_1.png,1,1,19_53_0,1,MDDL_1
2593,DigitalPersona_19_53_0_Fake_2_DX_MDDL_0_2.png,1,1,19_53_0,1,MDDL_2
2594,DigitalPersona_19_53_0_Fake_2_DX_MDDL_0_3.png,1,1,19_53_0,1,MDDL_3
2595,DigitalPersona_19_53_0_Fake_2_DX_MDDL_0_4.png,1,1,19_53_0,1,MDDL_4
2596,DigitalPersona_19_53_0_Fake_2_DX_MDDL_0_5.png,1,1,19_53_0,1,MDDL_5
2597,DigitalPersona_19_53_0_Fake_2_DX_MDDL_0_6.png,1,1,19_53_0,1,MDDL_6
2598,DigitalPersona_19_53_0_Fake_3_DX_RING_0_1.png,1,1,19_53_0,1,RING_1
2599,DigitalPersona_19_53_0_Fake_3_DX_RING_0_2.png,1,1,19_53_0,1,RING_2
2600,DigitalPersona_19_53_0_Fake_3_DX_RING_0_3.png,1,1,19_53_0,1,RING_3
2601,DigitalPersona_19_53_0_Fake_3_DX_RING_0_4.png,1,1,19_53_0,1,RING_4
2602,DigitalPersona_19_53_0_Fake_3_DX_RING_0_5.png,1,1,19_53_0,1,RING_5
2603,DigitalPersona_19_53_0_Fake_3_DX_RING_0_6.png,1,1,19_53_0,1,RING_6
2604,DigitalPersona_19_53_0_Fake_4_DX_LTTL_0_1.png,1,1,19_53_0,1,LTTL_1
2605,DigitalPersona_19_53_0_Fake_4_DX_LTTL_0_2.png,1,1,19_53_0,1,LTTL_2
2606,DigitalPersona_19_53_0_Fake_4_DX_LTTL_0_3.png,1,1,19_53_0,1,LTTL_3
2607,DigitalPersona_19_53_0_Fake_4_DX_LTTL_0_4.png,1,1,19_53_0,1,LTTL_4
2608,DigitalPersona_19_53_0_Fake_4_DX_LTTL_0_5.png,1,1,19_53_0,1,LTTL_5
2609,DigitalPersona_19_53_0_Fake_4_DX_LTTL_0_6.png,1,1,19_53_0,1,LTTL_6
2610,DigitalPersona_19_53_0_Fake_5_SN_THMB_0_1.png,1,1,19_53_0,0,THMB_1
2611,DigitalPersona_19_53_0_Fake_5_SN_THMB_0_2.png,1,1,19_53_0,0,THMB_2
2612,DigitalPersona_19_53_0_Fake_5_SN_THMB_0_3.png,1,1,19_53_0,0,THMB_3
2613,DigitalPersona_19_53_0_Fake_5_SN_THMB_0_4.png,1,1,19_53_0,0,THMB_4
2614,DigitalPersona_19_53_0_Fake_5_SN_THMB_0_5.png,1,1,19_53_0,0,THMB_5
2615,DigitalPersona_19_53_0_Fake_5_SN_THMB_0_6.png,1,1,19_53_0,0,THMB_6
2616,DigitalPersona_19_53_0_Fake_6_SN_INDX_0_1.png,1,1,19_53_0,0,INDX_1
2617,DigitalPersona_19_53_0_Fake_6_SN_INDX_0_2.png,1,1,19_53_0,0,INDX_2
2618,DigitalPersona_19_53_0_Fake_6_SN_INDX_0_3.png,1,1,19_53_0,0,INDX_3
2619,DigitalPersona_19_53_0_Fake_6_SN_INDX_0_4.png,1,1,19_53_0,0,INDX_4
2620,DigitalPersona_19_53_0_Fake_6_SN_INDX_0_5.png,1,1,19_53_0,0,INDX_5
2621,DigitalPersona_19_53_0_Fake_6_SN_INDX_0_6.png,1,1,19_53_0,0,INDX_6
2622,DigitalPersona_19_53_0_Fake_7_SN_MDDL_0_1.png,1,1,19_53_0,0,MDDL_1
2623,DigitalPersona_19_53_0_Fake_7_SN_MDDL_0_2.png,1,1,19_53_0,0,MDDL_2
2624,DigitalPersona_19_53_0_Fake_7_SN_MDDL_0_3.png,1,1,19_53_0,0,MDDL_3
2625,DigitalPersona_19_53_0_Fake_7_SN_MDDL_0_4.png,1,1,19_53_0,0,MDDL_4
2626,DigitalPersona_19_53_0_Fake_7_SN_MDDL_0_5.png,1,1,19_53_0,0,MDDL_5
2627,DigitalPersona_19_53_0_Fake_7_SN_MDDL_0_6.png,1,1,19_53_0,0,MDDL_6
2628,DigitalPersona_19_53_0_Fake_8_SN_RING_0_1.png,1,1,19_53_0,0,RING_1
2629,DigitalPersona_19_53_0_Fake_8_SN_RING_0_2.png,1,1,19_53_0,0,RING_2
2630,DigitalPersona_19_53_0_Fake_8_SN_RING_0_3.png,1,1,19_53_0,0,RING_3
2631,DigitalPersona_19_53_0_Fake_8_SN_RING_0_4.png,1,1,19_53_0,0,RING_4
2632,DigitalPersona_19_53_0_Fake_8_SN_RING_0_5.png,1,1,19_53_0,0,RING_5
2633,DigitalPersona_19_53_0_Fake_8_SN_RING_0_6.png,1,1,19_53_0,0,RING_6
2634,DigitalPersona_19_53_0_Fake_9_SN_LTTL_0_1.png,1,1,19_53_0,0,LTTL_1
2635,DigitalPersona_19_53_0_Fake_9_SN_LTTL_0_2.png,1,1,19_53_0,0,LTTL_2
2636,DigitalPersona_19_53_0_Fake_9_SN_LTTL_0_3.png,1,1,19_53_0,0,LTTL_3
2637,DigitalPersona_19_53_0_Fake_9_SN_LTTL_0_4.png,1,1,19_53_0,0,LTTL_4
2638,DigitalPersona_19_53_0_Fake_9_SN_LTTL_0_5.png,1,1,19_53_0,0,LTTL_5
2639,DigitalPersona_19_53_0_Fake_9_SN_LTTL_0_6.png,1,1,19_53_0,0,LTTL_6
2640,DigitalPersona_20_24_0_Fake_0_DX_THMB_0_1.png,1,1,20_24_0,1,THMB_1
2641,DigitalPersona_20_24_0_Fake_0_DX_THMB_0_2.png,1,1,20_24_0,1,THMB_2
2642,DigitalPersona_20_24_0_Fake_0_DX_THMB_0_3.png,1,1,20_24_0,1,THMB_3
2643,DigitalPersona_20_24_0_Fake_0_DX_THMB_0_4.png,1,1,20_24_0,1,THMB_4
2644,DigitalPersona_20_24_0_Fake_0_DX_THMB_0_5.png,1,1,20_24_0,1,THMB_5
2645,DigitalPersona_20_24_0_Fake_0_DX_THMB_0_6.png,1,1,20_24_0,1,THMB_6
2646,DigitalPersona_20_24_0_Fake_1_DX_INDX_0_1.png,1,1,20_24_0,1,INDX_1
2647,DigitalPersona_20_24_0_Fake_1_DX_INDX_0_2.png,1,1,20_24_0,1,INDX_2
2648,DigitalPersona_20_24_0_Fake_1_DX_INDX_0_3.png,1,1,20_24_0,1,INDX_3
2649,DigitalPersona_20_24_0_Fake_1_DX_INDX_0_4.png,1,1,20_24_0,1,INDX_4
2650,DigitalPersona_20_24_0_Fake_1_DX_INDX_0_5.png,1,1,20_24_0,1,INDX_5
2651,DigitalPersona_20_24_0_Fake_1_DX_INDX_0_6.png,1,1,20_24_0,1,INDX_6
2652,DigitalPersona_20_24_0_Fake_2_DX_MDDL_0_1.png,1,1,20_24_0,1,MDDL_1
2653,DigitalPersona_20_24_0_Fake_2_DX_MDDL_0_2.png,1,1,20_24_0,1,MDDL_2
2654,DigitalPersona_20_24_0_Fake_2_DX_MDDL_0_3.png,1,1,20_24_0,1,MDDL_3
2655,DigitalPersona_20_24_0_Fake_2_DX_MDDL_0_4.png,1,1,20_24_0,1,MDDL_4
2656,DigitalPersona_20_24_0_Fake_2_DX_MDDL_0_5.png,1,1,20_24_0,1,MDDL_5
2657,DigitalPersona_20_24_0_Fake_2_DX_MDDL_0_6.png,1,1,20_24_0,1,MDDL_6
2658,DigitalPersona_20_24_0_Fake_3_DX_RING_0_1.png,1,1,20_24_0,1,RING_1
2659,DigitalPersona_20_24_0_Fake_3_DX_RING_0_2.png,1,1,20_24_0,1,RING_2
2660,DigitalPersona_20_24_0_Fake_3_DX_RING_0_3.png,1,1,20_24_0,1,RING_3
2661,DigitalPersona_20_24_0_Fake_3_DX_RING_0_4.png,1,1,20_24_0,1,RING_4
2662,DigitalPersona_20_24_0_Fake_3_DX_RING_0_5.png,1,1,20_24_0,1,RING_5
2663,DigitalPersona_20_24_0_Fake_3_DX_RING_0_6.png,1,1,20_24_0,1,RING_6
2664,DigitalPersona_20_24_0_Fake_4_DX_LTTL_0_1.png,1,1,20_24_0,1,LTTL_1
2665,DigitalPersona_20_24_0_Fake_4_DX_LTTL_0_2.png,1,1,20_24_0,1,LTTL_2
2666,DigitalPersona_20_24_0_Fake_4_DX_LTTL_0_3.png,1,1,20_24_0,1,LTTL_3
2667,DigitalPersona_20_24_0_Fake_4_DX_LTTL_0_4.png,1,1,20_24_0,1,LTTL_4
2668,DigitalPersona_20_24_0_Fake_4_DX_LTTL_0_5.png,1,1,20_24_0,1,LTTL_5
2669,DigitalPersona_20_24_0_Fake_4_DX_LTTL_0_6.png,1,1,20_24_0,1,LTTL_6
2670,DigitalPersona_20_24_0_Fake_5_SN_THMB_0_1.png,1,1,20_24_0,0,THMB_1
2671,DigitalPersona_20_24_0_Fake_5_SN_THMB_0_2.png,1,1,20_24_0,0,THMB_2
2672,DigitalPersona_20_24_0_Fake_5_SN_THMB_0_3.png,1,1,20_24_0,0,THMB_3
2673,DigitalPersona_20_24_0_Fake_5_SN_THMB_0_4.png,1,1,20_24_0,0,THMB_4
2674,DigitalPersona_20_24_0_Fake_5_SN_THMB_0_5.png,1,1,20_24_0,0,THMB_5
2675,DigitalPersona_20_24_0_Fake_5_SN_THMB_0_6.png,1,1,20_24_0,0,THMB_6
2676,DigitalPersona_20_24_0_Fake_6_SN_INDX_0_1.png,1,1,20_24_0,0,INDX_1
2677,DigitalPersona_20_24_0_Fake_6_SN_INDX_0_2.png,1,1,20_24_0,0,INDX_2
2678,DigitalPersona_20_24_0_Fake_6_SN_INDX_0_3.png,1,1,20_24_0,0,INDX_3
2679,DigitalPersona_20_24_0_Fake_6_SN_INDX_0_4.png,1,1,20_24_0,0,INDX_4
2680,DigitalPersona_20_24_0_Fake_6_SN_INDX_0_5.png,1,1,20_24_0,0,INDX_5
2681,DigitalPersona_20_24_0_Fake_6_SN_INDX_0_6.png,1,1,20_24_0,0,INDX_6
2682,DigitalPersona_20_24_0_Fake_7_SN_MDDL_0_1.png,1,1,20_24_0,0,MDDL_1
2683,DigitalPersona_20_24_0_Fake_7_SN_MDDL_0_2.png,1,1,20_24_0,0,MDDL_2
2684,DigitalPersona_20_24_0_Fake_7_SN_MDDL_0_3.png,1,1,20_24_0,0,MDDL_3
2685,DigitalPersona_20_24_0_Fake_7_SN_MDDL_0_4.png,1,1,20_24_0,0,MDDL_4
2686,DigitalPersona_20_24_0_Fake_7_SN_MDDL_0_5.png,1,1,20_24_0,0,MDDL_5
2687,DigitalPersona_20_24_0_Fake_7_SN_MDDL_0_6.png,1,1,20_24_0,0,MDDL_6
2688,DigitalPersona_20_24_0_Fake_8_SN_RING_0_1.png,1,1,20_24_0,0,RING_1
2689,DigitalPersona_20_24_0_Fake_8_SN_RING_0_2.png,1,1,20_24_0,0,RING_2
2690,DigitalPersona_20_24_0_Fake_8_SN_RING_0_3.png,1,1,20_24_0,0,RING_3
2691,DigitalPersona_20_24_0_Fake_8_SN_RING_0_4.png,1,1,20_24_0,0,RING_4
2692,DigitalPersona_20_24_0_Fake_8_SN_RING_0_5.png,1,1,20_24_0,0,RING_5
2693,DigitalPersona_20_24_0_Fake_8_SN_RING_0_6.png,1,1,20_24_0,0,RING_6
2694,DigitalPersona_20_24_0_Fake_9_SN_LTTL_0_1.png,1,1,20_24_0,0,LTTL_1
2695,DigitalPersona_20_24_0_Fake_9_SN_LTTL_0_2.png,1,1,20_24_0,0,LTTL_2
2696,DigitalPersona_20_24_0_Fake_9_SN_LTTL_0_3.png,1,1,20_24_0,0,LTTL_3
2697,DigitalPersona_20_24_0_Fake_9_SN_LTTL_0_4.png,1,1,20_24_0,0,LTTL_4
2698,DigitalPersona_20_24_0_Fake_9_SN_LTTL_0_5.png,1,1,20_24_0,0,LTTL_5
2699,DigitalPersona_20_24_0_Fake_9_SN_LTTL_0_6.png,1,1,20_24_0,0,LTTL_6
2700,DigitalPersona_21_29_1_Fake_0_DX_THMB_0_1.png,1,1,21_29_1,1,THMB_1
2701,DigitalPersona_21_29_1_Fake_0_DX_THMB_0_2.png,1,1,21_29_1,1,THMB_2
2702,DigitalPersona_21_29_1_Fake_0_DX_THMB_0_3.png,1,1,21_29_1,1,THMB_3
2703,DigitalPersona_21_29_1_Fake_0_DX_THMB_0_4.png,1,1,21_29_1,1,THMB_4
2704,DigitalPersona_21_29_1_Fake_0_DX_THMB_0_5.png,1,1,21_29_1,1,THMB_5
2705,DigitalPersona_21_29_1_Fake_0_DX_THMB_0_6.png,1,1,21_29_1,1,THMB_6
2706,DigitalPersona_21_29_1_Fake_1_DX_INDX_0_1.png,1,1,21_29_1,1,INDX_1
2707,DigitalPersona_21_29_1_Fake_1_DX_INDX_0_2.png,1,1,21_29_1,1,INDX_2
2708,DigitalPersona_21_29_1_Fake_1_DX_INDX_0_3.png,1,1,21_29_1,1,INDX_3
2709,DigitalPersona_21_29_1_Fake_1_DX_INDX_0_4.png,1,1,21_29_1,1,INDX_4
2710,DigitalPersona_21_29_1_Fake_1_DX_INDX_0_5.png,1,1,21_29_1,1,INDX_5
2711,DigitalPersona_21_29_1_Fake_1_DX_INDX_0_6.png,1,1,21_29_1,1,INDX_6
2712,DigitalPersona_21_29_1_Fake_2_DX_MDDL_0_1.png,1,1,21_29_1,1,MDDL_1
2713,DigitalPersona_21_29_1_Fake_2_DX_MDDL_0_2.png,1,1,21_29_1,1,MDDL_2
2714,DigitalPersona_21_29_1_Fake_2_DX_MDDL_0_3.png,1,1,21_29_1,1,MDDL_3
2715,DigitalPersona_21_29_1_Fake_2_DX_MDDL_0_4.png,1,1,21_29_1,1,MDDL_4
2716,DigitalPersona_21_29_1_Fake_2_DX_MDDL_0_5.png,1,1,21_29_1,1,MDDL_5
2717,DigitalPersona_21_29_1_Fake_2_DX_MDDL_0_6.png,1,1,21_29_1,1,MDDL_6
2718,DigitalPersona_21_29_1_Fake_3_DX_RING_0_1.png,1,1,21_29_1,1,RING_1
2719,DigitalPersona_21_29_1_Fake_3_DX_RING_0_2.png,1,1,21_29_1,1,RING_2
2720,DigitalPersona_21_29_1_Fake_3_DX_RING_0_3.png,1,1,21_29_1,1,RING_3
2721,DigitalPersona_21_29_1_Fake_3_DX_RING_0_4.png,1,1,21_29_1,1,RING_4
2722,DigitalPersona_21_29_1_Fake_3_DX_RING_0_5.png,1,1,21_29_1,1,RING_5
2723,DigitalPersona_21_29_1_Fake_3_DX_RING_0_6.png,1,1,21_29_1,1,RING_6
2724,DigitalPersona_21_29_1_Fake_4_DX_LTTL_0_1.png,1,1,21_29_1,1,LTTL_1
2725,DigitalPersona_21_29_1_Fake_4_DX_LTTL_0_2.png,1,1,21_29_1,1,LTTL_2
2726,DigitalPersona_21_29_1_Fake_4_DX_LTTL_0_3.png,1,1,21_29_1,1,LTTL_3
2727,DigitalPersona_21_29_1_Fake_4_DX_LTTL_0_4.png,1,1,21_29_1,1,LTTL_4
2728,DigitalPersona_21_29_1_Fake_4_DX_LTTL_0_5.png,1,1,21_29_1,1,LTTL_5
2729,DigitalPersona_21_29_1_Fake_4_DX_LTTL_0_6.png,1,1,21_29_1,1,LTTL_6
2730,DigitalPersona_21_29_1_Fake_5_SN_THMB_0_1.png,1,1,21_29_1,0,THMB_1
2731,DigitalPersona_21_29_1_Fake_5_SN_THMB_0_2.png,1,1,21_29_1,0,THMB_2
2732,DigitalPersona_21_29_1_Fake_5_SN_THMB_0_3.png,1,1,21_29_1,0,THMB_3
2733,DigitalPersona_21_29_1_Fake_5_SN_THMB_0_4.png,1,1,21_29_1,0,THMB_4
2734,DigitalPersona_21_29_1_Fake_5_SN_THMB_0_5.png,1,1,21_29_1,0,THMB_5
2735,DigitalPersona_21_29_1_Fake_5_SN_THMB_0_6.png,1,1,21_29_1,0,THMB_6
2736,DigitalPersona_21_29_1_Fake_6_SN_INDX_0_1.png,1,1,21_29_1,0,INDX_1
2737,DigitalPersona_21_29_1_Fake_6_SN_INDX_0_2.png,1,1,21_29_1,0,INDX_2
2738,DigitalPersona_21_29_1_Fake_6_SN_INDX_0_3.png,1,1,21_29_1,0,INDX_3
2739,DigitalPersona_21_29_1_Fake_6_SN_INDX_0_4.png,1,1,21_29_1,0,INDX_4
2740,DigitalPersona_21_29_1_Fake_6_SN_INDX_0_5.png,1,1,21_29_1,0,INDX_5
2741,DigitalPersona_21_29_1_Fake_6_SN_INDX_0_6.png,1,1,21_29_1,0,INDX_6
2742,DigitalPersona_21_29_1_Fake_7_SN_MDDL_0_1.png,1,1,21_29_1,0,MDDL_1
2743,DigitalPersona_21_29_1_Fake_7_SN_MDDL_0_2.png,1,1,21_29_1,0,MDDL_2
2744,DigitalPersona_21_29_1_Fake_7_SN_MDDL_0_3.png,1,1,21_29_1,0,MDDL_3
2745,DigitalPersona_21_29_1_Fake_7_SN_MDDL_0_4.png,1,1,21_29_1,0,MDDL_4
2746,DigitalPersona_21_29_1_Fake_7_SN_MDDL_0_5.png,1,1,21_29_1,0,MDDL_5
2747,DigitalPersona_21_29_1_Fake_7_SN_MDDL_0_6.png,1,1,21_29_1,0,MDDL_6
2748,DigitalPersona_21_29_1_Fake_8_SN_RING_0_1.png,1,1,21_29_1,0,RING_1
2749,DigitalPersona_21_29_1_Fake_8_SN_RING_0_2.png,1,1,21_29_1,0,RING_2
2750,DigitalPersona_21_29_1_Fake_8_SN_RING_0_3.png,1,1,21_29_1,0,RING_3
2751,DigitalPersona_21_29_1_Fake_8_SN_RING_0_4.png,1,1,21_29_1,0,RING_4
2752,DigitalPersona_21_29_1_Fake_8_SN_RING_0_5.png,1,1,21_29_1,0,RING_5
2753,DigitalPersona_21_29_1_Fake_8_SN_RING_0_6.png,1,1,21_29_1,0,RING_6
2754,DigitalPersona_21_29_1_Fake_9_SN_LTTL_0_1.png,1,1,21_29_1,0,LTTL_1
2755,DigitalPersona_21_29_1_Fake_9_SN_LTTL_0_2.png,1,1,21_29_1,0,LTTL_2
2756,DigitalPersona_21_29_1_Fake_9_SN_LTTL_0_3.png,1,1,21_29_1,0,LTTL_3
2757,DigitalPersona_21_29_1_Fake_9_SN_LTTL_0_4.png,1,1,21_29_1,0,LTTL_4
2758,DigitalPersona_21_29_1_Fake_9_SN_LTTL_0_5.png,1,1,21_29_1,0,LTTL_5
2759,DigitalPersona_21_29_1_Fake_9_SN_LTTL_0_6.png,1,1,21_29_1,0,LTTL_6
2760,DigitalPersona_22_26_1_Fake_0_DX_THMB_0_1.png,1,1,22_26_1,1,THMB_1
2761,DigitalPersona_22_26_1_Fake_0_DX_THMB_0_2.png,1,1,22_26_1,1,THMB_2
2762,DigitalPersona_22_26_1_Fake_0_DX_THMB_0_3.png,1,1,22_26_1,1,THMB_3
2763,DigitalPersona_22_26_1_Fake_0_DX_THMB_0_4.png,1,1,22_26_1,1,THMB_4
2764,DigitalPersona_22_26_1_Fake_0_DX_THMB_0_5.png,1,1,22_26_1,1,THMB_5
2765,DigitalPersona_22_26_1_Fake_0_DX_THMB_0_6.png,1,1,22_26_1,1,THMB_6
2766,DigitalPersona_22_26_1_Fake_1_DX_INDX_0_1.png,1,1,22_26_1,1,INDX_1
2767,DigitalPersona_22_26_1_Fake_1_DX_INDX_0_2.png,1,1,22_26_1,1,INDX_2
2768,DigitalPersona_22_26_1_Fake_1_DX_INDX_0_3.png,1,1,22_26_1,1,INDX_3
2769,DigitalPersona_22_26_1_Fake_1_DX_INDX_0_4.png,1,1,22_26_1,1,INDX_4
2770,DigitalPersona_22_26_1_Fake_1_DX_INDX_0_5.png,1,1,22_26_1,1,INDX_5
2771,DigitalPersona_22_26_1_Fake_1_DX_INDX_0_6.png,1,1,22_26_1,1,INDX_6
2772,DigitalPersona_22_26_1_Fake_2_DX_MDDL_0_1.png,1,1,22_26_1,1,MDDL_1
2773,DigitalPersona_22_26_1_Fake_2_DX_MDDL_0_2.png,1,1,22_26_1,1,MDDL_2
2774,DigitalPersona_22_26_1_Fake_2_DX_MDDL_0_3.png,1,1,22_26_1,1,MDDL_3
2775,DigitalPersona_22_26_1_Fake_2_DX_MDDL_0_4.png,1,1,22_26_1,1,MDDL_4
2776,DigitalPersona_22_26_1_Fake_2_DX_MDDL_0_5.png,1,1,22_26_1,1,MDDL_5
2777,DigitalPersona_22_26_1_Fake_2_DX_MDDL_0_6.png,1,1,22_26_1,1,MDDL_6
2778,DigitalPersona_22_26_1_Fake_3_DX_RING_0_1.png,1,1,22_26_1,1,RING_1
2779,DigitalPersona_22_26_1_Fake_3_DX_RING_0_2.png,1,1,22_26_1,1,RING_2
2780,DigitalPersona_22_26_1_Fake_3_DX_RING_0_3.png,1,1,22_26_1,1,RING_3
2781,DigitalPersona_22_26_1_Fake_3_DX_RING_0_4.png,1,1,22_26_1,1,RING_4
2782,DigitalPersona_22_26_1_Fake_3_DX_RING_0_5.png,1,1,22_26_1,1,RING_5
2783,DigitalPersona_22_26_1_Fake_3_DX_RING_0_6.png,1,1,22_26_1,1,RING_6
2784,DigitalPersona_22_26_1_Fake_4_DX_LTTL_0_1.png,1,1,22_26_1,1,LTTL_1
2785,DigitalPersona_22_26_1_Fake_4_DX_LTTL_0_2.png,1,1,22_26_1,1,LTTL_2
2786,DigitalPersona_22_26_1_Fake_4_DX_LTTL_0_3.png,1,1,22_26_1,1,LTTL_3
2787,DigitalPersona_22_26_1_Fake_4_DX_LTTL_0_4.png,1,1,22_26_1,1,LTTL_4
2788,DigitalPersona_22_26_1_Fake_4_DX_LTTL_0_5.png,1,1,22_26_1,1,LTTL_5
2789,DigitalPersona_22_26_1_Fake_4_DX_LTTL_0_6.png,1,1,22_26_1,1,LTTL_6
2790,DigitalPersona_22_26_1_Fake_5_SN_THMB_0_1.png,1,1,22_26_1,0,THMB_1
2791,DigitalPersona_22_26_1_Fake_5_SN_THMB_0_2.png,1,1,22_26_1,0,THMB_2
2792,DigitalPersona_22_26_1_Fake_5_SN_THMB_0_3.png,1,1,22_26_1,0,THMB_3
2793,DigitalPersona_22_26_1_Fake_5_SN_THMB_0_4.png,1,1,22_26_1,0,THMB_4
2794,DigitalPersona_22_26_1_Fake_5_SN_THMB_0_5.png,1,1,22_26_1,0,THMB_5
2795,DigitalPersona_22_26_1_Fake_5_SN_THMB_0_6.png,1,1,22_26_1,0,THMB_6
2796,DigitalPersona_22_26_1_Fake_6_SN_INDX_0_1.png,1,1,22_26_1,0,INDX_1
2797,DigitalPersona_22_26_1_Fake_6_SN_INDX_0_2.png,1,1,22_26_1,0,INDX_2
2798,DigitalPersona_22_26_1_Fake_6_SN_INDX_0_3.png,1,1,22_26_1,0,INDX_3
2799,DigitalPersona_22_26_1_Fake_6_SN_INDX_0_4.png,1,1,22_26_1,0,INDX_4
2800,DigitalPersona_22_26_1_Fake_6_SN_INDX_0_5.png,1,1,22_26_1,0,INDX_5
2801,DigitalPersona_22_26_1_Fake_6_SN_INDX_0_6.png,1,1,22_26_1,0,INDX_6
2802,DigitalPersona_22_26_1_Fake_7_SN_MDDL_0_1.png,1,1,22_26_1,0,MDDL_1
2803,DigitalPersona_22_26_1_Fake_7_SN_MDDL_0_2.png,1,1,22_26_1,0,MDDL_2
2804,DigitalPersona_22_26_1_Fake_7_SN_MDDL_0_3.png,1,1,22_26_1,0,MDDL_3
2805,DigitalPersona_22_26_1_Fake_7_SN_MDDL_0_4.png,1,1,22_26_1,0,MDDL_4
2806,DigitalPersona_22_26_1_Fake_7_SN_MDDL_0_5.png,1,1,22_26_1,0,MDDL_5
2807,DigitalPersona_22_26_1_Fake_7_SN_MDDL_0_6.png,1,1,22_26_1,0,MDDL_6
2808,DigitalPersona_22_26_1_Fake_8_SN_RING_0_1.png,1,1,22_26_1,0,RING_1
2809,DigitalPersona_22_26_1_Fake_8_SN_RING_0_2.png,1,1,22_26_1,0,RING_2
2810,DigitalPersona_22_26_1_Fake_8_SN_RING_0_3.png,1,1,22_26_1,0,RING_3
2811,DigitalPersona_22_26_1_Fake_8_SN_RING_0_4.png,1,1,22_26_1,0,RING_4
2812,DigitalPersona_22_26_1_Fake_8_SN_RING_0_5.png,1,1,22_26_1,0,RING_5
2813,DigitalPersona_22_26_1_Fake_8_SN_RING_0_6.png,1,1,22_26_1,0,RING_6
2814,DigitalPersona_22_26_1_Fake_9_SN_LTTL_0_1.png,1,1,22_26_1,0,LTTL_1
2815,DigitalPersona_22_26_1_Fake_9_SN_LTTL_0_2.png,1,1,22_26_1,0,LTTL_2
2816,DigitalPersona_22_26_1_Fake_9_SN_LTTL_0_3.png,1,1,22_26_1,0,LTTL_3
2817,DigitalPersona_22_26_1_Fake_9_SN_LTTL_0_4.png,1,1,22_26_1,0,LTTL_4
2818,DigitalPersona_22_26_1_Fake_9_SN_LTTL_0_5.png,1,1,22_26_1,0,LTTL_5
2819,DigitalPersona_22_26_1_Fake_9_SN_LTTL_0_6.png,1,1,22_26_1,0,LTTL_6
2820,DigitalPersona_23_26_1_Fake_0_DX_THMB_0_1.png,1,1,23_26_1,1,THMB_1
2821,DigitalPersona_23_26_1_Fake_0_DX_THMB_0_2.png,1,1,23_26_1,1,THMB_2
2822,DigitalPersona_23_26_1_Fake_0_DX_THMB_0_3.png,1,1,23_26_1,1,THMB_3
2823,DigitalPersona_23_26_1_Fake_0_DX_THMB_0_4.png,1,1,23_26_1,1,THMB_4
2824,DigitalPersona_23_26_1_Fake_0_DX_THMB_0_5.png,1,1,23_26_1,1,THMB_5
2825,DigitalPersona_23_26_1_Fake_0_DX_THMB_0_6.png,1,1,23_26_1,1,THMB_6
2826,DigitalPersona_23_26_1_Fake_1_DX_INDX_0_1.png,1,1,23_26_1,1,INDX_1
2827,DigitalPersona_23_26_1_Fake_1_DX_INDX_0_2.png,1,1,23_26_1,1,INDX_2
2828,DigitalPersona_23_26_1_Fake_1_DX_INDX_0_3.png,1,1,23_26_1,1,INDX_3
2829,DigitalPersona_23_26_1_Fake_1_DX_INDX_0_4.png,1,1,23_26_1,1,INDX_4
2830,DigitalPersona_23_26_1_Fake_1_DX_INDX_0_5.png,1,1,23_26_1,1,INDX_5
2831,DigitalPersona_23_26_1_Fake_1_DX_INDX_0_6.png,1,1,23_26_1,1,INDX_6
2832,DigitalPersona_23_26_1_Fake_2_DX_MDDL_0_1.png,1,1,23_26_1,1,MDDL_1
2833,DigitalPersona_23_26_1_Fake_2_DX_MDDL_0_2.png,1,1,23_26_1,1,MDDL_2
2834,DigitalPersona_23_26_1_Fake_2_DX_MDDL_0_3.png,1,1,23_26_1,1,MDDL_3
2835,DigitalPersona_23_26_1_Fake_2_DX_MDDL_0_4.png,1,1,23_26_1,1,MDDL_4
2836,DigitalPersona_23_26_1_Fake_2_DX_MDDL_0_5.png,1,1,23_26_1,1,MDDL_5
2837,DigitalPersona_23_26_1_Fake_2_DX_MDDL_0_6.png,1,1,23_26_1,1,MDDL_6
